floor,url,price,title,community,location
高层/6层,http://sh.lianjia.com/zufang/shz3394950.html,2600,申波苑，稀罕南北通，新出好房，视野很好,申波苑,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3399009.html,2200,高桥二村，温馨之家，高区景观好，交通方便,高桥二村,外高桥
高层/4层,http://sh.lianjia.com/zufang/shz3399952.html,3600,凌二小区，1室1厅，高区采光好，放心好房,凌二小区,洋泾
高层/6层,http://sh.lianjia.com/zufang/shz3402083.html,4000,如您所见，稀罕南北通，上门实勘，业主新委托,东兴苑,外高桥
高层/6层,http://sh.lianjia.com/zufang/shz3409605.html,3600,交通便利，闹中取静，抢鲜笋盘，链家好房,齐二小区,世博
低层/6层,http://sh.lianjia.com/zufang/shz3412062.html,3800,上钢八九村，上门实勘，温馨一室，低楼层,上钢八九村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3414551.html,2500,顺馨佳园，光线非常好，新上房源，1室1厅,顺馨佳园,川沙
高层/6层,http://sh.lianjia.com/zufang/shz3415109.html,3400,金桥路530弄，上门实勘，链家好房，1室1厅,金桥路530弄,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3416553.html,3800,博三小区，高清实拍，一链倾城，闹中取静,博三小区,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3417472.html,3300,上门实拍，地铁房，一室小户型，享受好房,塘南路9号,南码头
高层/6层,http://sh.lianjia.com/zufang/shz3418913.html,3900,凌一小区，放心好房，上门实勘，视野开阔,凌一小区,洋泾
高层/6层,http://sh.lianjia.com/zufang/shz3419864.html,3800,济阳二村，高清实拍，一链倾城，新鲜好房,济阳二村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3421604.html,3200,芳草公寓，观望后悔莫及，业主新委托，一室小户型,芳草公寓,北蔡
低层/6层,http://sh.lianjia.com/zufang/shz3423761.html,3400,凌兆新村，新鲜挂牌，生活很便利，低区出入方便,凌兆新村（上浦路165弄）,三林
高层/6层,http://sh.lianjia.com/zufang/shz3424487.html,3000,富特三村，交通便利，一室小户型，业主新委托,富特三村,外高桥
低层/16层,http://sh.lianjia.com/zufang/shz3426192.html,4000,东源名都，上门实勘，新鲜好房，1室1厅1卫,东源名都,高行
中层/6层,http://sh.lianjia.com/zufang/shz3428660.html,3600,潍坊七村，上门实拍，空气清新，新上房源,潍坊七村,潍坊
低层/14层,http://sh.lianjia.com/zufang/shz3428783.html,2000,业主新委托，生活很便利，1室0厅，低区出入方便,大华锦绣华城（二街区）,北蔡
低层/6层,http://sh.lianjia.com/zufang/shz3429366.html,3000,石皮路89弄，享受好房，小户型，抢鲜笋盘,石皮路89弄,川沙
低层/6层,http://sh.lianjia.com/zufang/shz3429622.html,4000,低区出入方便，交通方便，如您所见，新出房源,南泉小区,塘桥
低层/6层,http://sh.lianjia.com/zufang/shz3430786.html,4000,浦发绿城，温馨一室，地铁沿线，新鲜挂牌,浦发绿城,三林
中层/11层,http://sh.lianjia.com/zufang/shz3430970.html,2800,空气清新，新出好房，出行方便，稀缺南北通,爱法新城,金桥
中层/15层,http://sh.lianjia.com/zufang/shz3431870.html,4000,乐非天地，一链倾城，上门实勘，新鲜挂牌,乐非天地,外高桥
低层/6层,http://sh.lianjia.com/zufang/shz3433950.html,3200,新鲜上架，1室1厅1卫，地铁直达，上下楼方便,和龙新苑,外高桥
低层/6层,http://sh.lianjia.com/zufang/shz3434198.html,3500,上下楼方便，享受好房，上门实拍，出行方便,民星苑,御桥
中层/6层,http://sh.lianjia.com/zufang/shz3434386.html,3500,浦三路724弄小区，上门实勘，空气清新，享受好房,浦三路724弄小区,世博
中层/6层,http://sh.lianjia.com/zufang/shz3435288.html,2900,蓝城小区，上门实拍，1室0厅1卫，地铁沿线,蓝城小区,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3435564.html,4000,出行方便，空气清新，新鲜上架，小户型,上南八村,世博
中层/5层,http://sh.lianjia.com/zufang/shz3435617.html,3500,1室1厅1卫，景观房，上门实拍，新出好房,南码头路144弄,南码头
低层/6层,http://sh.lianjia.com/zufang/shz3436732.html,3600,东三里桥路160弄，上门实勘，链家房源，低区出入方便,东三里桥路160弄,南码头
低层/7层,http://sh.lianjia.com/zufang/shz3436746.html,3800,金杨四街坊，上下楼方便，上门实勘，新出好房,金杨四街坊,金杨
低层/6层,http://sh.lianjia.com/zufang/shz3436905.html,4000,潍坊二村，近地铁，上门实勘，业主新委托,潍坊二村,潍坊
低层/6层,http://sh.lianjia.com/zufang/shz3437657.html,3500,交通便利，新出好房，1室1厅，链家好房,东南新村（浦东）,陆家嘴
低层/6层,http://sh.lianjia.com/zufang/shz3437830.html,3200,德州六村，温馨之家，低楼层，好房好心情,德州六村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3437972.html,3200,出行方便，新上房源，稀罕南北通，高清实拍,万馨佳园,川沙
高层/7层,http://sh.lianjia.com/zufang/shz3438410.html,3800,地铁沿线，好房好心情，高区阳光房，温馨之家,荣成小区,陆家嘴
中层/6层,http://sh.lianjia.com/zufang/shz3438928.html,3800,如您所见，新出好房，生活很便利，上门实拍,德州四村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3439132.html,4000,浦发绿城，享受好房，上门实拍，地铁沿线,浦发绿城,三林
高层/6层,http://sh.lianjia.com/zufang/shz3440190.html,3200,上南五村，上门实拍，1室1厅，近地铁,上南五村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3440433.html,4000,培花七村，采光这边独好，出行方便，1室1厅,培花七村,北蔡
中层/15层,http://sh.lianjia.com/zufang/shz3440879.html,3300,高弘家苑，毗邻地铁，光线充足，小户型,高弘家苑,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3440996.html,3400,德州七村，上门实拍，采光好，交通便利,德州七村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3441887.html,3000,小户型，享受好房，闹中取静，新鲜好房,济阳三村,世博
中层/18层,http://sh.lianjia.com/zufang/shz3442071.html,4000,三林新村，温馨一室，观望后悔莫及，生活很便利,三林新村（永泰路133弄）,三林
中层/6层,http://sh.lianjia.com/zufang/shz3442111.html,3600,近地铁，上门实拍，光线充足，新上房源,金桥路530弄,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3442314.html,3300,南泉小区，地铁房，高区景观房，上门实拍,南泉小区,塘桥
中层/6层,http://sh.lianjia.com/zufang/shz3442413.html,3600,地铁沿线，上门实勘，小户型，新出房源,南泉小区,塘桥
中层/6层,http://sh.lianjia.com/zufang/shz3443229.html,2500,景观房，地铁直达，新鲜好房，真实在租,都林嘉苑（南苑）（杨南路1168弄）,三林
中层/6层,http://sh.lianjia.com/zufang/shz3443747.html,4000,峨山路605弄，如您所见，一室小户型，好楼层,峨山路605弄,塘桥
中层/6层,http://sh.lianjia.com/zufang/shz3444751.html,3800,近地铁，1室1厅1卫，观望后悔莫及，好楼层,三林苑,三林
中层/15层,http://sh.lianjia.com/zufang/shz3445223.html,3600,温馨一室，好楼层，上门实勘，地铁房,乐非天地,外高桥
高层/6层,http://sh.lianjia.com/zufang/shz3445817.html,3500,上门实拍，1室1厅，业主新委托，高区阳光房,东陆新村七街坊,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3446058.html,3000,浦三小区，新鲜上架，1室0厅，吉宅出租,浦三小区,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3446079.html,3000,光辉小区，抢鲜笋盘，温馨之家，地铁沿线,光辉小区,源深
高层/5层,http://sh.lianjia.com/zufang/shz3446634.html,3500,新鲜好房，紧邻地铁，上门实勘，链家房源,南码头路193弄,南码头
中层/6层,http://sh.lianjia.com/zufang/shz3446745.html,3200,潍坊二村，新鲜好房，交通便利，光线充足,潍坊二村,潍坊
高层/6层,http://sh.lianjia.com/zufang/shz3447236.html,2900,港机新村，新出房源，一室小户型，近地铁,港机新村,南码头
中层/6层,http://sh.lianjia.com/zufang/shz3447362.html,3500,林梅小区，上门实勘，交通方便，新上房源,林梅小区,三林
低层/18层,http://sh.lianjia.com/zufang/shz3447595.html,3800,吉宅出租，低楼层，上门实勘，业主新委托,三林新村（永泰路133弄）,三林
中层/6层,http://sh.lianjia.com/zufang/shz3447782.html,3500,1室1厅1卫，新出好房，好楼层，地铁房,百舸商务酒店公寓,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3449060.html,3800,济阳二村，新上房源，1室1厅，上门实拍,济阳二村,世博
中层/18层,http://sh.lianjia.com/zufang/shz3449338.html,4000,浦江东旭公寓，上门实拍，黄金楼层，1室1厅1卫,浦江东旭公寓,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3449971.html,3500,西邱小区，上门实勘，一链倾城，1室1厅1卫,西邱小区,塘桥
低层/6层,http://sh.lianjia.com/zufang/shz3450168.html,3000,莱阳北小区，新鲜上架，温馨之家，毗邻地铁,莱阳北小区,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3450394.html,3800,黄山新村，交通便利，新鲜挂牌，一链倾城,黄山新村,金杨
低层/24层,http://sh.lianjia.com/zufang/shz3450648.html,3100,海博大厦，抢鲜笋盘，链家好房，紧邻地铁,海博大厦,南码头
高层/6层,http://sh.lianjia.com/zufang/shz3450755.html,3600,恒大华城梅山苑，生活很便利，上门实勘，视野开阔,恒大华城梅山苑,三林
中层/22层,http://sh.lianjia.com/zufang/shz3450765.html,4000,上门实拍，好楼层，1室1厅，真实在租,海联大厦,源深
低层/6层,http://sh.lianjia.com/zufang/shz3451885.html,3400,凌兆新村，1室1厅，低区出入方便，如您所见,凌兆新村（上浦路165弄）,三林
低层/6层,http://sh.lianjia.com/zufang/shz3452053.html,3500,顺馨佳园，生活很便利，1室1厅，有爱有家,顺馨佳园,川沙
中层/6层,http://sh.lianjia.com/zufang/shz3452054.html,4000,建业新村，1室1厅1卫，好楼层，上门实勘,建业新村,南码头
低层/5层,http://sh.lianjia.com/zufang/shz3452129.html,3700,房型正气，新鲜好房，低区出入方便，紧邻地铁,上钢四村,世博
中层/5层,http://sh.lianjia.com/zufang/shz3453123.html,3800,潍坊三村，新鲜好房，上门实拍，有爱有家,潍坊三村,潍坊
低层/6层,http://sh.lianjia.com/zufang/shz3453727.html,3000,沪东新村，上门实拍，上下楼方便，新鲜挂牌,沪东新村,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3453810.html,3000,沪东新村，生活很便利，温馨一室，吉宅出租,沪东新村,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3454031.html,4000,稀罕南北通，上门实勘，新上房源，出行方便,上南一村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3455079.html,3500,寿一小区，地铁沿线，温馨一室，有爱有家,寿一小区,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3455112.html,3300,交通方便，上门实勘，上下楼方便，温馨一室,百舸商务酒店公寓,金杨
中层/6层,http://sh.lianjia.com/zufang/shz3454594.html,2000,上门实拍，光线充足，链家房源，地铁直达,上南三村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3447973.html,4000,如您所见，新鲜上架，地铁直达，上门实拍,东建新村,潍坊
低层/6层,http://sh.lianjia.com/zufang/shz3448307.html,3800,伟业金锦苑三村，上下楼方便，地铁房，抢鲜笋盘,伟业金锦苑三村,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3453797.html,3000,新鲜好房，一室小户型，链家房源，视野很好,康花新村,三林
低层/6层,http://sh.lianjia.com/zufang/shz3454235.html,3200,浦发绿城，新鲜挂牌，低区出入方便，温馨之家,浦发绿城,三林
高层/6层,http://sh.lianjia.com/zufang/shz3457777.html,3600,东二小区，交通方便，新鲜好房，吉宅出租,东二小区,金桥
高层/14层,http://sh.lianjia.com/zufang/shz3444928.html,3500,东方吉苑，真实在租，上门实勘，新出房源,东方吉苑,三林
中层/6层,http://sh.lianjia.com/zufang/shz3457219.html,4000,浦三小区，如您所见，温馨一室，地铁直达,浦三小区,金桥
高层/5层,http://sh.lianjia.com/zufang/shz3453676.html,2900,南码头路193弄，地铁沿线，新鲜挂牌，1室0厅1卫,南码头路193弄,南码头
中层/18层,http://sh.lianjia.com/zufang/shz3447686.html,4000,三林新村，小户型，生活很便利，错过不再有,三林新村（永泰路136弄）,三林
中层/6层,http://sh.lianjia.com/zufang/shz3454401.html,3600,好房好心情，1室1厅，上门实勘，地铁直达,金杨新村九街坊,金杨
高层/5层,http://sh.lianjia.com/zufang/shz3453676.html,2900,南码头路193弄，地铁沿线，新鲜挂牌，1室0厅1卫,南码头路193弄,南码头
高层/6层,http://sh.lianjia.com/zufang/shz3453797.html,3000,新鲜好房，一室小户型，链家房源，视野很好,康花新村,三林
低层/6层,http://sh.lianjia.com/zufang/shz3399274.html,3830,凌一小区，上门实勘，新鲜好房，上下楼方便,凌一小区,洋泾
高层/6层,http://sh.lianjia.com/zufang/shz3457899.html,3600,金杨新村三街坊，新出房源，高区采光好，观望后悔莫及,金杨新村三街坊,金杨
低层/6层,http://sh.lianjia.com/zufang/shz3444736.html,2900,济阳三村，如您所见，新鲜挂牌，温馨之家,济阳三村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3457143.html,3500,金杨二街坊，1室1厅1卫，抢鲜笋盘，毗邻地铁,金杨二街坊,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3458516.html,3900,凌兆新村，业主新委托，上门实勘，真实在租,凌兆新村（凌兆路500弄）,三林
高层/6层,http://sh.lianjia.com/zufang/shz3458526.html,3500,上南八村，新鲜上架，采光好，一链倾城,上南八村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3396445.html,2300,业主新委托，视野开阔，降价房源，一链倾城,莲溪三村,北蔡
低层/18层,http://sh.lianjia.com/zufang/shz3435918.html,3800,德锦苑，小户型，热门带看，上下楼方便,德锦苑,北蔡
中层/13层,http://sh.lianjia.com/zufang/shz3433778.html,3300,1室1厅，真实在租，降价房源，景观房,文怡苑,康桥
中层/14层,http://sh.lianjia.com/zufang/shz3417290.html,3500,紫晶苑，上门实拍，刚刚降价，一室小户型,紫晶苑,张江
低层/23层,http://sh.lianjia.com/zufang/shz3430978.html,4000,中环滨江大厦，一链倾城，1室1厅，低区出入方便,中环滨江大厦,金桥
低层/7层,http://sh.lianjia.com/zufang/shz3325451.html,3800,大桥花苑，人气房源，错过不再有，高清实拍,大桥花苑,金杨
中层/12层,http://sh.lianjia.com/zufang/shz3420647.html,3500,文怡苑，1室1厅，好房好心情，好楼层,文怡苑,康桥
中层/7层,http://sh.lianjia.com/zufang/shz3366359.html,3400,凌三小区，黄金楼层，实地看房，业主降价,凌三小区,洋泾
低层/5层,http://sh.lianjia.com/zufang/shz3403098.html,3500,金利公寓，降价出租，高清实拍，有爱有家,金利公寓,唐镇
中层/11层,http://sh.lianjia.com/zufang/shz3342684.html,3700,新高苑，地铁直达，温馨一室，随到随看,新高苑（四期）,高行
低层/6层,http://sh.lianjia.com/zufang/shz3425116.html,4000,一链倾城，低楼层，小户型，随到随看,宁阳小区,塘桥
中层/14层,http://sh.lianjia.com/zufang/shz3319515.html,2000,随到随看，景观房，交通便利，真实在租,三林新村（永泰路133弄）,三林
低层/14层,http://sh.lianjia.com/zufang/shz3346261.html,2500,看房方便，地铁直达，一室小户型，有爱有家,三林新村（永泰路133弄）,三林
高层/5层,http://sh.lianjia.com/zufang/shz3432263.html,3300,错过不再有，紧邻地铁，高区阳光房，房型正气,沪新小区,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3326758.html,3800,紫翠苑，随时看房，链家房源，上门实拍,紫翠苑,高行
高层/14层,http://sh.lianjia.com/zufang/shz3370541.html,4000,唐丰苑，采光好，钥匙房，一室小户型,唐丰苑,唐镇
中层/6层,http://sh.lianjia.com/zufang/shz3386612.html,3900,绿川小区，上门实勘，有钥匙立即看，1室1厅1卫,绿川小区,北蔡
高层/15层,http://sh.lianjia.com/zufang/shz3388546.html,2000,远离雾霾带，1室1厅1卫，有钥匙立即看，错过不再有,祥美苑,外高桥
低层/18层,http://sh.lianjia.com/zufang/shz3398101.html,3500,绿地香颂，真实在租，随时可看，温馨一室,绿地香颂（浦东）（公寓）,三林
高层/12层,http://sh.lianjia.com/zufang/shz3401671.html,2800,馨汇佳苑，温馨之家，采光无遮挡，上门实勘,馨汇佳苑,川沙
高层/15层,http://sh.lianjia.com/zufang/shz3413462.html,2600,温馨一室，真实在租，采光无遮挡，有钥匙房源,凌桥景园,外高桥
低层/13层,http://sh.lianjia.com/zufang/shz3415061.html,2700,楼下佳苑，随时可看，上门实拍，1室1厅1卫,楼下佳苑,高东
中层/5层,http://sh.lianjia.com/zufang/shz3398168.html,2600,上门实拍，钥匙在手，光线充足，吉宅出租,公元新村,周浦
中层/6层,http://sh.lianjia.com/zufang/shz3377583.html,3800,迎亭公寓，有钥匙，错过不再有，黄金楼层,迎亭公寓,高行
中层/23层,http://sh.lianjia.com/zufang/shz3359525.html,4000,中环滨江大厦，有钥匙，一室小户型，错过不再有,中环滨江大厦,金桥
中层/18层,http://sh.lianjia.com/zufang/shz3316025.html,3500,繁荣华庭，上门实勘，真实在租，一室小户型,繁荣华庭,周浦
高层/6层,http://sh.lianjia.com/zufang/shz3431665.html,3300,小户型，上门实拍，错过不再有，高区景观房,馨汇佳苑,川沙
高层/5层,http://sh.lianjia.com/zufang/shz3377781.html,3500,上门实拍，交通方便，如您所见，温馨一室,上钢二村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3378651.html,3800,临沂八村，低楼层，温馨之家，上门实勘,临沂八村,南码头
高层/15层,http://sh.lianjia.com/zufang/shz3382198.html,2600,芳芯路251弄，上门实拍，观望后悔莫及，生活很便利,芳芯路251弄,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3382690.html,3500,香山新村东北街坊，上门实拍，高区采光好，地铁沿线,香山新村东北街坊,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3383010.html,3600,罗山五村，好房好心情，1室1厅，上门实拍,罗山五村,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3383062.html,3800,1室1厅，链家好房，空气清新，上门实拍,德州二村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3385428.html,4000,上下楼方便，上门实拍，链家好房，交通方便,临沂三村,南码头
低层/6层,http://sh.lianjia.com/zufang/shz3388184.html,3500,南杨花园，上门实勘，链家好房，地铁直达,南杨花园,北蔡
低层/6层,http://sh.lianjia.com/zufang/shz3388282.html,3800,一室小户型，享受好房，低区出入方便，地铁沿线,济阳二村,世博
高层/7层,http://sh.lianjia.com/zufang/shz3389913.html,4000,交通方便，光线非常好，链家房源，上门实拍,塘南路123号,南码头
低层/10层,http://sh.lianjia.com/zufang/shz3390065.html,3800,小户型，放心好房，上门实拍，低区出入方便,阳光二村,洋泾
高层/6层,http://sh.lianjia.com/zufang/shz3392110.html,4000,金杨二街坊，一链倾城，温馨一室，视野很好,金杨二街坊,金杨
中层/6层,http://sh.lianjia.com/zufang/shz3394491.html,4000,浦发绿城，1室1厅1卫，好房好心情，黄金楼层,浦发绿城,三林
低层/6层,http://sh.lianjia.com/zufang/shz3394736.html,3800,东三小区，好房好心情，温馨之家，生活很便利,东三小区,南码头
低层/9层,http://sh.lianjia.com/zufang/shz3397905.html,3800,锦绣一方名苑，一室小户型，一链倾城，地铁沿线,锦绣一方名苑,杨东
高层/6层,http://sh.lianjia.com/zufang/shz3398404.html,3800,光线非常好，上门实拍，吉宅出租，近地铁,昌四小区,世博
低层/3层,http://sh.lianjia.com/zufang/shz3400142.html,2100,低区出入方便，上门实勘，如您所见，一室小户型,新川小区,川沙
高层/5层,http://sh.lianjia.com/zufang/shz3400958.html,2800,上门实勘，1室1厅，地铁房，好房好心情,河滨小区,川沙
高层/5层,http://sh.lianjia.com/zufang/shz3401298.html,3350,阳光二村，上门实拍，温馨之家，地铁直达,阳光二村,洋泾
中层/6层,http://sh.lianjia.com/zufang/shz3401962.html,4000,一链倾城，上门实拍，温馨一室，景观房,上南七村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3403493.html,4000,香山新村东北街坊，上门实拍，温馨一室，上下楼方便,香山新村东北街坊,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3403698.html,3800,泉东二小区，上门实勘，温馨一室，采光无敌好,泉东二小区,潍坊
中层/24层,http://sh.lianjia.com/zufang/shz3404453.html,3500,海博大厦，上门实勘，交通便利，吉宅出租,海博大厦,南码头
低层/6层,http://sh.lianjia.com/zufang/shz3405908.html,3600,沙田公寓，低楼层，上门实勘，生活很便利,沙田公寓,川沙
中层/7层,http://sh.lianjia.com/zufang/shz3406774.html,3700,生活很便利，黄金楼层，一链倾城，上门实拍,银桥花苑,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3407627.html,2500,香楠小区，链家房源，温馨一室，景观房,香楠小区,张江
中层/6层,http://sh.lianjia.com/zufang/shz3407867.html,4000,东南新村，一链倾城，地铁直达，1室1厅1卫,东南新村（浦东）,陆家嘴
低层/6层,http://sh.lianjia.com/zufang/shz3408849.html,2800,地铁直达，1室1厅1卫，错过不再有，上下楼方便,三林苑,三林
高层/6层,http://sh.lianjia.com/zufang/shz3409540.html,2800,富特三村，链家好房，闹中取静，上门实拍,富特三村,外高桥
低层/6层,http://sh.lianjia.com/zufang/shz3411120.html,3900,巨野小区，上门实拍，温馨之家，上下楼方便,巨野小区,洋泾
低层/5层,http://sh.lianjia.com/zufang/shz3411451.html,4000,三林安居苑，有爱有家，温馨之家，低楼层,三林安居苑,三林
高层/6层,http://sh.lianjia.com/zufang/shz3411482.html,3000,金杨新村九街坊，享受好房，上门实勘，温馨之家,金杨新村九街坊,金杨
低层/6层,http://sh.lianjia.com/zufang/shz3411672.html,3500,民星苑，地铁沿线，1室1厅1卫，上下楼方便,民星苑,御桥
低层/5层,http://sh.lianjia.com/zufang/shz3412124.html,3000,新川小区，观望后悔莫及，上门实拍，低楼层,新川小区,川沙
高层/6层,http://sh.lianjia.com/zufang/shz3412592.html,4000,朱家门小区，上门实勘，吉宅出租，1室1厅,朱家门小区,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3412607.html,3300,东三里桥路160弄，低楼层，链家房源，上门实勘,东三里桥路160弄,南码头
中层/6层,http://sh.lianjia.com/zufang/shz3414540.html,3800,1室1厅，紧邻地铁，上门实勘，链家好房,泉东二小区,潍坊
高层/6层,http://sh.lianjia.com/zufang/shz3415518.html,3800,高区采光好，放心好房，地铁房，上门实拍,齐二小区,世博
低层/6层,http://sh.lianjia.com/zufang/shz3416208.html,3800,香山新村东北街坊，地铁直达，链家房源，1室1厅1卫,香山新村东北街坊,金杨
低层/7层,http://sh.lianjia.com/zufang/shz3418915.html,2300,芳雅苑，地铁直达，温馨一室，一链倾城,芳雅苑,北蔡
高层/5层,http://sh.lianjia.com/zufang/shz3419046.html,3800,双桥小区，上门实拍，观望后悔莫及，近地铁,双桥小区,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3420422.html,3500,凌兆新村，上门实拍，南北户型，如您所见,凌兆新村（凌兆路405弄）,三林
中层/6层,http://sh.lianjia.com/zufang/shz3420922.html,3800,金桥湾清水苑，真实在租，光线充足，1室1厅,金桥湾清水苑,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3421036.html,3500,金桥新村一街坊，南北通透，上门实拍，生活很便利,金桥新村一街坊,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3422122.html,3800,金色米兰苑，上门实勘，一链倾城，交通便利,金色米兰苑,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3422298.html,3900,南杨小区，近地铁，一室小户型，如您所见,南杨小区（长清路）,三林
中层/6层,http://sh.lianjia.com/zufang/shz3422619.html,3500,沂南路54弄，上门实拍，空气清新，链家好房,沂南路54弄,南码头
中层/6层,http://sh.lianjia.com/zufang/shz3422719.html,3500,1室1厅，一链倾城，地铁沿线，好楼层,紫叶花园,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3423781.html,3000,链家房源，地铁房，视野开阔，温馨一室,花木苑,花木
高层/5层,http://sh.lianjia.com/zufang/shz3424360.html,3500,北蔡大街31弄，视野很好，地铁沿线，1室1厅1卫,北蔡大街31弄,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3424453.html,4000,上门实拍，交通便利，视野开阔，1室0厅,西邱小区,塘桥
高层/6层,http://sh.lianjia.com/zufang/shz3424956.html,3500,百舸商务酒店公寓，放心好房，小户型，采光好,百舸商务酒店公寓,金杨
中层/6层,http://sh.lianjia.com/zufang/shz3425079.html,3900,近地铁，享受好房，空气清新，上门实勘,银山小区,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3425957.html,4000,临沂一村，光线非常好，上门实勘，地铁房,临沂一村,南码头
高层/6层,http://sh.lianjia.com/zufang/shz3426627.html,3800,上南八村，视野很好，毗邻地铁，如您所见,上南八村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3426672.html,3800,沪南船舶小区，出行方便，一室小户型，如您所见,沪南船舶小区,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3427153.html,2200,齐七小区，1室1厅，真实在租，采光好,齐七小区,世博
低层/14层,http://sh.lianjia.com/zufang/shz3427159.html,3500,东源名都，交通方便，低区出入方便，上门实勘,东源名都,高行
低层/6层,http://sh.lianjia.com/zufang/shz3428174.html,3000,云台一小区，温馨之家，上门实勘，低楼层,云台一小区,世博
中层/5层,http://sh.lianjia.com/zufang/shz3429675.html,2300,港机新村，温馨一室，吉宅出租，黄金楼层,港机新村,南码头
低层/14层,http://sh.lianjia.com/zufang/shz3430716.html,3900,温馨之家，一链倾城，上下楼方便，上门实勘,三林新村（永泰路133弄）,三林
低层/11层,http://sh.lianjia.com/zufang/shz3431349.html,3500,链家房源，1室1厅，上门实拍，低区出入方便,三林新村（永泰路136弄）,三林
中层/6层,http://sh.lianjia.com/zufang/shz3432081.html,3600,云台二小区，1室1厅1卫，吉宅出租，上门实拍,云台二小区,世博
高层/6层,http://sh.lianjia.com/zufang/shz3433061.html,4000,艾东小区，闹中取静，地铁沿线，1室1厅,艾东小区,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3435112.html,4000,罗山一村，温馨一室，上门实拍，出行方便,罗山一村,金杨
低层/6层,http://sh.lianjia.com/zufang/shz3435379.html,4000,链家好房，一室小户型，低楼层，紧邻地铁,上南四村,世博
中层/5层,http://sh.lianjia.com/zufang/shz3436297.html,4000,芳华路229弄，享受好房，上门实勘，一室小户型,芳华路229弄,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3437298.html,3200,金杨新村五街坊，视野很好，上门实拍，1室0厅,金杨新村五街坊,金杨
中层/6层,http://sh.lianjia.com/zufang/shz3438260.html,3500,上钢八九村，近地铁，吉宅出租，上门实勘,上钢八九村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3440517.html,3800,上钢八九村，上门实勘，出行方便，1室1厅,上钢八九村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3321078.html,3600,上门实拍，交通方便，一室小户型，低区出入方便,凌兆新村（上浦路165弄）,三林
低层/6层,http://sh.lianjia.com/zufang/shz3324149.html,4000,金樟花苑，地铁沿线，吉宅出租，上下楼方便,金樟花苑,金杨
中层/6层,http://sh.lianjia.com/zufang/shz3329728.html,3800,一室小户型，好房好心情，出行方便，景观房,沪南船舶小区,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3332614.html,4000,好楼层，小户型，上门实勘，毗邻地铁,上南八村,世博
高层/5层,http://sh.lianjia.com/zufang/shz3336672.html,3500,一室小户型，交通方便，好房好心情，远离雾霾带,沪东新村,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3340223.html,2200,联鑫坊，1室1厅，上门实拍，低楼层,联鑫坊,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3342365.html,2800,华高一村，毗邻地铁，低区出入方便，观望后悔莫及,华高一村,高行
